,productID,brandID,attribute1,attribute2,clickVolume,avgOriginalUnitPrice,avgFinalUnitPrice,ma14SalesVolume,weekday,meanAge,gender,meanEducation,maritalStatus,plus,meanPurchasePower,meanUserLevel,meanCityLevel,sales
0,35,2,4.0,100.0,1772.0,118.0,57.29333333333334,26.35714285714285,5,29.411764705882355,0.0784313725490196,3.148936170212766,0.5510204081632653,0.3076923076923077,2.346938775510204,2.5961538461538463,2.14,65.28515625
1,52,32,3.0,100.0,837.0,250.0,250.0,34.0,2,27.142857142857142,0.2857142857142857,3.2857142857142856,0.5714285714285714,0.2857142857142857,2.142857142857143,3.2857142857142856,1.8,0.0
2,23,25,3.0,100.0,596.0,69.9,59.90000000000001,45.14285714285714,7,33.333333333333336,0.3333333333333333,2.5,0.6666666666666666,0.2,2.6666666666666665,2.0,3.0,14.1328125
3,49,25,3.0,80.0,726.0,139.90000000000003,83.21250000000003,11.357142857142858,3,25.33333333333333,0.4,3.0,0.5,0.2,2.7142857142857144,2.4,2.0769230769230766,25.6328125
4,4,25,3.0,70.0,1664.0,127.03,112.175,29.42857142857143,1,30.461538461538463,0.3461538461538461,2.9166666666666665,0.4230769230769231,0.1538461538461538,2.423076923076924,4.717948717948718,1.84,20.66796875
5,58,24,3.0,100.0,1091.0,197.3333333333333,164.55555555555554,47.21428571428572,6,32.82051282051282,0.1538461538461538,3.0789473684210527,0.5405405405405406,0.3255813953488372,2.189189189189189,3.023809523809524,2.0,35.5
6,25,17,2.0,60.0,242.0,39.9,32.24090909090909,5.214285714285714,6,32.35294117647059,0.4705882352941176,3.0625,0.5294117647058824,0.2222222222222222,2.5,2.555555555555556,2.2,10.283203125
7,63,22,3.0,100.0,3686.0,139.0,66.57139860139861,143.85714285714286,4,29.443478260869565,0.3652173913043478,3.136363636363636,0.5225225225225225,0.4132231404958678,2.207207207207208,2.9917355371900825,2.0849056603773586,155.3310546875
8,2,24,3.0,100.0,8747.0,297.72560975609764,206.1579268292683,595.1428571428571,2,30.709401709401718,0.3103448275862069,3.1284403669724767,0.4770642201834863,0.298804780876494,2.1481481481481484,2.8915662650602414,1.981132075471698,347.9921875
9,51,33,3.0,70.0,408.0,162.33333333333334,129.0,4.785714285714286,3,35.5,0.5,3.333333333333333,0.5,0.1666666666666666,2.5,5.0,1.5,0.220703125
10,4,25,3.0,70.0,901.0,126.25,98.73454545454548,81.92857142857143,1,23.33333333333333,0.3333333333333333,2.9090909090909087,0.2727272727272727,0.0526315789473684,2.363636363636364,4.888888888888889,1.9,25.21875
11,15,30,3.0,80.0,678.0,109.0,59.76923076923077,20.214285714285715,6,27.777777777777786,0.0,3.2222222222222223,0.125,0.3,2.375,3.2,2.2222222222222223,41.78125
12,5,11,3.0,100.0,496.0,167.0,126.9,20.142857142857142,6,33.0,0.3,2.5,0.6,0.3,2.2,2.7,2.5,5.5302734375
13,16,4,3.0,100.0,9490.0,128.79185520361992,99.00904977375566,100.14285714285714,6,33.48351648351648,0.2637362637362637,3.113636363636364,0.6440677966101694,0.3173076923076923,2.2068965517241383,2.9613526570048307,2.048780487804878,255.1875
14,59,30,3.0,80.0,577.0,109.0,64.5,8.785714285714286,7,30.0,0.2857142857142857,2.833333333333333,0.4285714285714285,0.1428571428571428,2.0,2.142857142857143,2.7142857142857144,8.29296875
15,50,8,3.0,100.0,2553.0,149.0,76.09027777777777,67.57142857142857,5,34.236559139784944,0.2580645161290322,3.188888888888889,0.6153846153846154,0.2477064220183486,2.241758241758242,3.1401869158878504,2.033707865168539,87.390625
16,48,25,3.0,80.0,870.0,69.90000000000002,46.600000000000016,23.57142857142857,6,31.45454545454545,0.5909090909090909,3.095238095238096,0.5,0.3181818181818182,2.333333333333333,2.6818181818181817,1.8,31.56640625
17,33,17,2.0,60.0,73.0,89.0,59.9725,4.714285714285714,6,25.0,0.0,2.333333333333333,0.25,0.0,2.5,1.25,1.75,9.7265625
18,45,2,3.0,60.0,250.0,69.0,56.42,8.428571428571429,7,37.5,0.25,3.25,1.0,0.75,2.5,2.75,2.25,1.5341796875
19,57,17,2.0,60.0,1096.0,39.66190476190476,29.30476190476191,21.214285714285715,5,31.33333333333333,0.4,2.923076923076924,0.6071428571428571,0.25,2.2222222222222223,2.641025641025641,2.64,46.853515625
20,32,25,3.0,80.0,1130.0,79.89999999999998,68.86226415094339,61.07142857142857,6,35.51020408163265,0.2448979591836734,3.224489795918368,0.8367346938775511,0.3962264150943397,2.204081632653061,3.1153846153846154,1.9795918367346936,35.744140625
21,42,22,2.0,60.0,713.0,69.0,33.024468085106385,21.071428571428573,5,34.75,0.3125,3.21875,0.6774193548387096,0.2857142857142857,2.161290322580645,2.914285714285714,2.0357142857142856,51.076171875
22,4,25,3.0,70.0,792.0,127.03000000000002,122.15600000000002,100.78571428571428,6,30.0,0.0,3.0,0.25,0.0,2.5,4.4,1.5,16.814453125
23,33,17,2.0,60.0,469.0,89.0,49.98055555555555,14.428571428571429,1,32.26086956521739,0.2608695652173913,3.05,0.55,0.1785714285714285,2.25,2.357142857142857,2.4782608695652173,23.8359375
24,33,17,2.0,60.0,146.0,89.0,89.0,5.5,5,28.0,0.2,2.75,0.4,0.2,2.4,1.6,3.4,0.0
25,51,33,3.0,70.0,769.0,160.25,134.0,6.2142857142857135,6,34.0,0.0,3.4,0.8,0.25,2.0,5.5,2.2,6.6455078125
26,19,22,3.0,60.0,742.0,79.0,43.35803571428572,30.214285714285715,5,31.8,0.3333333333333333,3.1379310344827585,0.3333333333333333,0.34375,2.3,2.90625,2.1923076923076925,43.248046875
27,51,33,3.0,70.0,1680.0,160.8181818181818,135.0909090909091,6.2142857142857135,6,31.42857142857143,0.1428571428571428,3.1666666666666665,0.5714285714285714,0.1818181818181818,2.2857142857142856,5.090909090909091,1.2857142857142858,29.3681640625
28,17,25,2.0,50.0,2536.0,94.89999999999998,57.79661016949152,25.57142857142857,6,31.95833333333333,0.3125,2.8936170212765964,0.5957446808510638,0.3333333333333333,2.2127659574468086,2.7450980392156863,2.1818181818181817,71.046875
29,6,24,3.0,100.0,2266.0,298.0,231.91666666666663,26.214285714285715,7,33.64,0.36,3.0204081632653064,0.4,0.293103448275862,2.04,2.929824561403509,2.106382978723404,35.4404296875
30,55,28,2.0,40.0,1524.0,329.0,148.33333333333334,16.0,7,23.88888888888889,0.0555555555555555,3.0,0.3125,0.2222222222222222,2.4375,2.333333333333333,2.411764705882353,12.396484375
31,5,11,3.0,100.0,445.0,167.0,136.0,16.5,2,28.0,0.2,2.6,0.6,0.2,1.8,2.0,2.6,0.0
32,35,2,4.0,100.0,1644.0,118.0,57.70681818181818,49.78571428571429,7,27.684210526315788,0.131578947368421,2.972972972972973,0.4473684210526316,0.3170731707317073,2.2894736842105257,2.6341463414634148,2.1388888888888893,53.4296875
33,16,4,3.0,100.0,7093.0,127.3125,103.640625,151.21428571428572,4,31.442857142857147,0.2571428571428571,3.0923076923076924,0.5037593984962406,0.2549019607843137,2.2748091603053435,2.9411764705882355,2.354330708661417,208.0732421875
34,61,19,4.0,100.0,439.0,210.0,203.4,5.428571428571429,6,34.0,0.0,3.2,0.6,0.2,1.8,2.8,2.25,0.310546875
35,31,4,3.0,100.0,505.0,179.0,128.38461538461542,21.642857142857142,6,30.90909090909091,0.1818181818181818,3.3,0.7777777777777778,0.3076923076923077,2.4444444444444446,2.923076923076924,2.272727272727273,13.236328125
36,10,20,2.0,60.0,3195.0,79.0,37.55294392523364,14.714285714285715,4,27.907894736842103,0.1184210526315789,3.057971014492753,0.4214285714285714,0.2307692307692308,2.3065693430656933,2.4038461538461537,1.9375,81.005859375
37,74,2,3.0,60.0,68.0,69.0,53.52,1.8571428571428568,2,25.0,1.0,3.0,1.0,0.5,2.0,2.0,1.5,1.84765625
38,42,22,2.0,60.0,333.0,65.64363636363636,52.57999999999999,42.07142857142857,3,40.4,0.8,3.2,0.8,0.125,2.2,4.375,1.6,22.09765625
39,40,10,3.0,100.0,2287.0,75.75545454545455,70.76,151.85714285714286,1,26.85714285714285,0.0857142857142857,2.9393939393939394,0.5,0.1842105263157894,2.323529411764706,2.7105263157894743,2.129032258064516,90.1650390625
40,19,22,3.0,60.0,463.0,76.51294117647059,55.73647058823529,18.571428571428573,6,30.0,0.3333333333333333,3.083333333333333,0.5,0.2142857142857142,2.1666666666666665,3.6428571428571432,2.363636363636364,18.400390625
41,53,3,3.0,100.0,908.0,105.0,73.46190476190476,19.5,5,29.33333333333333,0.2,3.071428571428572,0.3333333333333333,0.375,2.333333333333333,2.875,2.0,35.134765625
42,70,21,3.0,60.0,502.0,166.0,154.0,8.5,3,34.769230769230774,0.5384615384615384,2.8181818181818183,0.5384615384615384,0.1333333333333333,2.3076923076923075,2.6,2.3846153846153846,0.0
43,7,2,3.0,50.0,1745.0,65.0,43.56,32.857142857142854,3,29.836734693877556,0.2448979591836734,3.0,0.4444444444444444,0.3275862068965517,2.272727272727273,2.6545454545454548,2.25531914893617,50.12890625
44,19,22,3.0,60.0,430.0,79.0,45.79047619047619,28.07142857142857,6,34.0,0.4615384615384616,3.0769230769230766,0.6153846153846154,0.3571428571428571,2.333333333333333,2.642857142857143,1.818181818181818,27.494140625
45,67,9,4.0,100.0,4967.0,150.0,70.0,31.714285714285715,4,30.0,0.0,4.0,1.0,1.0,2.0,3.0,1.0,235.896484375
46,17,25,2.0,50.0,672.0,94.9,79.525,19.285714285714285,1,28.57142857142857,0.7142857142857143,2.6666666666666665,0.1666666666666666,0.125,2.333333333333333,2.375,2.0,0.0
47,48,25,3.0,80.0,280.0,69.9,59.90000000000001,5.642857142857142,7,29.09090909090909,0.5454545454545454,3.2222222222222223,0.4545454545454545,0.25,2.4545454545454546,2.833333333333333,2.4,0.0
48,50,8,3.0,100.0,3609.0,139.0,88.8569696969697,158.92857142857142,7,33.76271186440678,0.3898305084745763,2.8571428571428568,0.5454545454545454,0.1818181818181818,2.2181818181818183,2.5,2.547169811320755,108.5048828125
49,29,15,3.0,80.0,623.0,79.0,61.54545454545455,23.714285714285715,4,33.333333333333336,0.4444444444444444,2.6666666666666665,0.4444444444444444,0.2727272727272727,2.4444444444444446,2.5454545454545454,2.75,17.015625
50,45,2,3.0,60.0,148.0,69.0,57.85818181818183,4.785714285714286,3,25.0,0.0,3.0,0.25,0.1,2.375,2.7,1.875,6.26953125
51,26,2,3.0,100.0,340.0,59.0,48.37230769230769,20.0,7,32.44444444444444,0.0,3.25,0.5,0.2222222222222222,2.25,3.111111111111111,2.571428571428572,18.1015625
52,49,25,3.0,80.0,532.0,139.90000000000003,73.74545454545455,42.57142857142857,2,32.0,0.4,3.0,0.4,0.5454545454545454,2.3,2.4545454545454546,3.0,33.7529296875
53,28,18,3.0,60.0,137.0,119.0,99.0,10.428571428571429,6,36.4,0.4,3.4,0.4,0.2,2.2,3.2,1.3333333333333333,0.0
54,11,17,2.0,40.0,210.0,66.0,66.0,16.071428571428573,1,30.0,0.0,3.0,1.0,0.0,3.0,2.0,4.0,0.0
55,12,2,3.0,90.0,187.0,63.65714285714286,57.91428571428572,15.714285714285715,4,28.0,0.8,3.4,0.4,0.2857142857142857,2.2,5.0,1.8,13.30078125
56,14,22,1.0,60.0,959.0,55.0,26.677611940298505,77.0,5,31.215686274509807,0.1568627450980392,3.16,0.44,0.1320754716981132,2.44,2.673076923076924,2.14,74.845703125
57,19,22,3.0,60.0,983.0,77.792,60.59200000000001,26.642857142857142,3,32.846153846153854,0.3461538461538461,2.92,0.5416666666666666,0.15625,2.125,2.9375,2.6923076923076925,23.599609375
